timestamp,road_id,road_name,hour,day_of_week,is_weekend,volume,capacity,congestion_pct,incident
2026-04-21 07:00:00,R1,MG Road (Highway),7,1,0,417.1,1200,34.8,0
2026-04-21 07:00:00,R2,Station Road (Arterial),7,1,0,287.5,800,35.9,0
2026-04-21 07:00:00,R3,College Chowk (Residential),7,1,0,117.9,400,29.5,0
2026-04-21 07:00:00,R4,Ring Road (Highway),7,1,0,410.7,1400,29.3,0
2026-04-21 07:00:00,R5,Market Square (Arterial),7,1,0,266.9,700,38.1,0
2026-04-21 08:00:00,R1,MG Road (Highway),8,1,0,758.0,1200,63.2,0
2026-04-21 08:00:00,R2,Station Road (Arterial),8,1,0,446.4,800,55.8,0
2026-04-21 08:00:00,R3,College Chowk (Residential),8,1,0,221.0,400,55.3,0
2026-04-21 08:00:00,R4,Ring Road (Highway),8,1,0,921.5,1400,65.8,0
2026-04-21 08:00:00,R5,Market Square (Arterial),8,1,0,390.4,700,55.8,0
2026-04-21 09:00:00,R1,MG Road (Highway),9,1,0,981.7,1200,81.8,0
2026-04-21 09:00:00,R2,Station Road (Arterial),9,1,0,632.2,800,79.0,0
2026-04-21 09:00:00,R3,College Chowk (Residential),9,1,0,232.4,400,58.1,0
2026-04-21 09:00:00,R4,Ring Road (Highway),9,1,0,1064.9,1400,76.1,0
2026-04-21 09:00:00,R5,Market Square (Arterial),9,1,0,531.5,700,75.9,0
2026-04-21 10:00:00,R1,MG Road (Highway),10,1,0,633.8,1200,52.8,0
2026-04-21 10:00:00,R2,Station Road (Arterial),10,1,0,468.4,800,58.5,0
2026-04-21 10:00:00,R3,College Chowk (Residential),10,1,0,186.5,400,46.6,0
2026-04-21 10:00:00,R4,Ring Road (Highway),10,1,0,953.7,1400,68.1,0
2026-04-21 10:00:00,R5,Market Square (Arterial),10,1,0,439.3,700,62.8,0
2026-04-21 11:00:00,R1,MG Road (Highway),11,1,0,453.8,1200,37.8,0
2026-04-21 11:00:00,R2,Station Road (Arterial),11,1,0,288.5,800,36.1,0
2026-04-21 11:00:00,R3,College Chowk (Residential),11,1,0,125.7,400,31.4,0
2026-04-21 11:00:00,R4,Ring Road (Highway),11,1,0,515.3,1400,36.8,0
2026-04-21 11:00:00,R5,Market Square (Arterial),11,1,0,246.9,700,35.3,0
2026-04-21 12:00:00,R1,MG Road (Highway),12,1,0,270.0,1200,22.5,0
2026-04-21 12:00:00,R2,Station Road (Arterial),12,1,0,185.5,800,23.2,0
2026-04-21 12:00:00,R3,College Chowk (Residential),12,1,0,71.8,400,17.9,0
2026-04-21 12:00:00,R4,Ring Road (Highway),12,1,0,311.7,1400,22.3,0
2026-04-21 12:00:00,R5,Market Square (Arterial),12,1,0,157.7,700,22.5,0
2026-04-21 13:00:00,R1,MG Road (Highway),13,1,0,205.4,1200,17.1,0
2026-04-21 13:00:00,R2,Station Road (Arterial),13,1,0,132.3,800,16.5,0
2026-04-21 13:00:00,R3,College Chowk (Residential),13,1,0,50.9,400,12.7,0
2026-04-21 13:00:00,R4,Ring Road (Highway),13,1,0,236.3,1400,16.9,0
2026-04-21 13:00:00,R5,Market Square (Arterial),13,1,0,134.0,700,19.1,0
2026-04-21 14:00:00,R1,MG Road (Highway),14,1,0,196.8,1200,16.4,0
2026-04-21 14:00:00,R2,Station Road (Arterial),14,1,0,127.2,800,15.9,0
2026-04-21 14:00:00,R3,College Chowk (Residential),14,1,0,48.4,400,12.1,0
2026-04-21 14:00:00,R4,Ring Road (Highway),14,1,0,213.7,1400,15.3,0
2026-04-21 14:00:00,R5,Market Square (Arterial),14,1,0,119.3,700,17.0,0
2026-04-21 15:00:00,R1,MG Road (Highway),15,1,0,255.8,1200,21.3,0
2026-04-21 15:00:00,R2,Station Road (Arterial),15,1,0,191.9,800,24.0,0
2026-04-21 15:00:00,R3,College Chowk (Residential),15,1,0,65.8,400,16.4,0
2026-04-21 15:00:00,R4,Ring Road (Highway),15,1,0,334.0,1400,23.9,0
2026-04-21 15:00:00,R5,Market Square (Arterial),15,1,0,163.1,700,23.3,0
2026-04-21 16:00:00,R1,MG Road (Highway),16,1,0,422.0,1200,35.2,0
2026-04-21 16:00:00,R2,Station Road (Arterial),16,1,0,313.5,800,39.2,0
2026-04-21 16:00:00,R3,College Chowk (Residential),16,1,0,109.6,400,27.4,0
2026-04-21 16:00:00,R4,Ring Road (Highway),16,1,0,541.3,1400,38.7,0
2026-04-21 16:00:00,R5,Market Square (Arterial),16,1,0,268.4,700,38.3,0
2026-04-21 17:00:00,R1,MG Road (Highway),17,1,0,733.7,1200,61.1,0
2026-04-21 17:00:00,R2,Station Road (Arterial),17,1,0,470.5,800,58.8,0
2026-04-21 17:00:00,R3,College Chowk (Residential),17,1,0,186.4,400,46.6,0
2026-04-21 17:00:00,R4,Ring Road (Highway),17,1,0,725.7,1400,51.8,0
2026-04-21 17:00:00,R5,Market Square (Arterial),17,1,0,401.3,700,57.3,0
2026-04-21 18:00:00,R1,MG Road (Highway),18,1,0,1043.6,1200,87.0,0
2026-04-21 18:00:00,R2,Station Road (Arterial),18,1,0,673.9,800,84.2,0
2026-04-21 18:00:00,R3,College Chowk (Residential),18,1,0,226.4,400,56.6,0
2026-04-21 18:00:00,R4,Ring Road (Highway),18,1,0,1126.8,1400,80.5,0
2026-04-21 18:00:00,R5,Market Square (Arterial),18,1,0,547.1,700,78.2,0
2026-04-21 19:00:00,R1,MG Road (Highway),19,1,0,951.9,1200,79.3,0
2026-04-21 19:00:00,R2,Station Road (Arterial),19,1,0,617.7,800,77.2,0
2026-04-21 19:00:00,R3,College Chowk (Residential),19,1,0,244.4,400,61.1,0
2026-04-21 19:00:00,R4,Ring Road (Highway),19,1,0,1127.9,1400,80.6,0
2026-04-21 19:00:00,R5,Market Square (Arterial),19,1,0,602.9,700,86.1,0
2026-04-21 20:00:00,R1,MG Road (Highway),20,1,0,754.6,1200,62.9,0
2026-04-21 20:00:00,R2,Station Road (Arterial),20,1,0,454.8,800,56.9,0
2026-04-21 20:00:00,R3,College Chowk (Residential),20,1,0,204.0,400,51.0,0
2026-04-21 20:00:00,R4,Ring Road (Highway),20,1,0,869.8,1400,62.1,0
2026-04-21 20:00:00,R5,Market Square (Arterial),20,1,0,396.5,700,56.6,0
2026-04-21 21:00:00,R1,MG Road (Highway),21,1,0,387.4,1200,32.3,0
2026-04-21 21:00:00,R2,Station Road (Arterial),21,1,0,247.1,800,30.9,0
2026-04-21 21:00:00,R3,College Chowk (Residential),21,1,0,115.3,400,28.8,0
2026-04-21 21:00:00,R4,Ring Road (Highway),21,1,0,458.5,1400,32.8,0
2026-04-21 21:00:00,R5,Market Square (Arterial),21,1,0,222.0,700,31.7,0
2026-04-21 22:00:00,R1,MG Road (Highway),22,1,0,252.7,1200,21.1,0
2026-04-21 22:00:00,R2,Station Road (Arterial),22,1,0,158.9,800,19.9,0
2026-04-21 22:00:00,R3,College Chowk (Residential),22,1,0,71.8,400,18.0,0
2026-04-21 22:00:00,R4,Ring Road (Highway),22,1,0,298.9,1400,21.3,0
2026-04-21 22:00:00,R5,Market Square (Arterial),22,1,0,134.7,700,19.2,0
2026-04-21 23:00:00,R1,MG Road (Highway),23,1,0,214.5,1200,17.9,0
2026-04-21 23:00:00,R2,Station Road (Arterial),23,1,0,136.1,800,17.0,0
2026-04-21 23:00:00,R3,College Chowk (Residential),23,1,0,51.4,400,12.9,0
2026-04-21 23:00:00,R4,Ring Road (Highway),23,1,0,262.9,1400,18.8,0
2026-04-21 23:00:00,R5,Market Square (Arterial),23,1,0,116.3,700,16.6,0
2026-04-22 00:00:00,R1,MG Road (Highway),0,2,0,217.7,1200,18.1,0
2026-04-22 00:00:00,R2,Station Road (Arterial),0,2,0,131.0,800,16.4,0
2026-04-22 00:00:00,R3,College Chowk (Residential),0,2,0,53.7,400,13.4,0
2026-04-22 00:00:00,R4,Ring Road (Highway),0,2,0,205.2,1400,14.7,0
2026-04-22 00:00:00,R5,Market Square (Arterial),0,2,0,113.4,700,16.2,0
2026-04-22 01:00:00,R1,MG Road (Highway),1,2,0,199.2,1200,16.6,0
2026-04-22 01:00:00,R2,Station Road (Arterial),1,2,0,110.8,800,13.8,0
2026-04-22 01:00:00,R3,College Chowk (Residential),1,2,0,54.4,400,13.6,0
2026-04-22 01:00:00,R4,Ring Road (Highway),1,2,0,210.3,1400,15.0,0
2026-04-22 01:00:00,R5,Market Square (Arterial),1,2,0,107.0,700,15.3,0
2026-04-22 02:00:00,R1,MG Road (Highway),2,2,0,183.8,1200,15.3,0
2026-04-22 02:00:00,R2,Station Road (Arterial),2,2,0,132.0,800,16.5,0
2026-04-22 02:00:00,R3,College Chowk (Residential),2,2,0,43.9,400,11.0,0
2026-04-22 02:00:00,R4,Ring Road (Highway),2,2,0,236.1,1400,16.9,0
2026-04-22 02:00:00,R5,Market Square (Arterial),2,2,0,121.9,700,17.4,0
2026-04-22 03:00:00,R1,MG Road (Highway),3,2,0,208.7,1200,17.4,0
2026-04-22 03:00:00,R2,Station Road (Arterial),3,2,0,132.2,800,16.5,0
2026-04-22 03:00:00,R3,College Chowk (Residential),3,2,0,53.1,400,13.3,0
2026-04-22 03:00:00,R4,Ring Road (Highway),3,2,0,208.0,1400,14.9,0
2026-04-22 03:00:00,R5,Market Square (Arterial),3,2,0,125.5,700,17.9,0
2026-04-22 04:00:00,R1,MG Road (Highway),4,2,0,194.0,1200,16.2,0
2026-04-22 04:00:00,R2,Station Road (Arterial),4,2,0,125.2,800,15.7,0
2026-04-22 04:00:00,R3,College Chowk (Residential),4,2,0,49.0,400,12.3,0
2026-04-22 04:00:00,R4,Ring Road (Highway),4,2,0,235.5,1400,16.8,0
2026-04-22 04:00:00,R5,Market Square (Arterial),4,2,0,108.4,700,15.5,0
2026-04-22 05:00:00,R1,MG Road (Highway),5,2,0,214.3,1200,17.9,0
2026-04-22 05:00:00,R2,Station Road (Arterial),5,2,0,120.1,800,15.0,0
2026-04-22 05:00:00,R3,College Chowk (Residential),5,2,0,58.3,400,14.6,0
2026-04-22 05:00:00,R4,Ring Road (Highway),5,2,0,252.7,1400,18.1,0
2026-04-22 05:00:00,R5,Market Square (Arterial),5,2,0,117.1,700,16.7,0
2026-04-22 06:00:00,R1,MG Road (Highway),6,2,0,265.5,1200,22.1,0
2026-04-22 06:00:00,R2,Station Road (Arterial),6,2,0,181.3,800,22.7,0
2026-04-22 06:00:00,R3,College Chowk (Residential),6,2,0,65.1,400,16.3,0
2026-04-22 06:00:00,R4,Ring Road (Highway),6,2,0,313.5,1400,22.4,0
2026-04-22 06:00:00,R5,Market Square (Arterial),6,2,0,169.6,700,24.2,0
2026-04-22 07:00:00,R1,MG Road (Highway),7,2,0,434.7,1200,36.2,0
2026-04-22 07:00:00,R2,Station Road (Arterial),7,2,0,299.1,800,37.4,0
2026-04-22 07:00:00,R3,College Chowk (Residential),7,2,0,119.2,400,29.8,0
2026-04-22 07:00:00,R4,Ring Road (Highway),7,2,0,518.9,1400,37.1,0
2026-04-22 07:00:00,R5,Market Square (Arterial),7,2,0,251.0,700,35.9,0
2026-04-22 08:00:00,R1,MG Road (Highway),8,2,0,834.7,1200,69.6,0
2026-04-22 08:00:00,R2,Station Road (Arterial),8,2,0,452.7,800,56.6,0
2026-04-22 08:00:00,R3,College Chowk (Residential),8,2,0,162.6,400,40.7,0
2026-04-22 08:00:00,R4,Ring Road (Highway),8,2,0,899.7,1400,64.3,0
2026-04-22 08:00:00,R5,Market Square (Arterial),8,2,0,386.8,700,55.3,0
2026-04-22 09:00:00,R1,MG Road (Highway),9,2,0,970.9,1200,80.9,0
2026-04-22 09:00:00,R2,Station Road (Arterial),9,2,0,636.4,800,79.6,0
2026-04-22 09:00:00,R3,College Chowk (Residential),9,2,0,241.6,400,60.4,0
2026-04-22 09:00:00,R4,Ring Road (Highway),9,2,0,1123.7,1400,80.3,0
2026-04-22 09:00:00,R5,Market Square (Arterial),9,2,0,601.1,700,85.9,0
2026-04-22 10:00:00,R1,MG Road (Highway),10,2,0,819.6,1200,68.3,0
2026-04-22 10:00:00,R2,Station Road (Arterial),10,2,0,488.0,800,61.0,0
2026-04-22 10:00:00,R3,College Chowk (Residential),10,2,0,215.0,400,53.8,0
2026-04-22 10:00:00,R4,Ring Road (Highway),10,2,0,976.0,1400,69.7,0
2026-04-22 10:00:00,R5,Market Square (Arterial),10,2,0,488.5,700,69.8,0
2026-04-22 11:00:00,R1,MG Road (Highway),11,2,0,446.6,1200,37.2,0
2026-04-22 11:00:00,R2,Station Road (Arterial),11,2,0,259.1,800,32.4,0
2026-04-22 11:00:00,R3,College Chowk (Residential),11,2,0,111.1,400,27.8,0
2026-04-22 11:00:00,R4,Ring Road (Highway),11,2,0,552.4,1400,39.5,0
2026-04-22 11:00:00,R5,Market Square (Arterial),11,2,0,264.8,700,37.8,0
2026-04-22 12:00:00,R1,MG Road (Highway),12,2,0,271.5,1200,22.6,0
2026-04-22 12:00:00,R2,Station Road (Arterial),12,2,0,180.3,800,22.5,0
2026-04-22 12:00:00,R3,College Chowk (Residential),12,2,0,60.9,400,15.2,0
2026-04-22 12:00:00,R4,Ring Road (Highway),12,2,0,314.1,1400,22.4,0
2026-04-22 12:00:00,R5,Market Square (Arterial),12,2,0,169.2,700,24.2,0
2026-04-22 13:00:00,R1,MG Road (Highway),13,2,0,224.5,1200,18.7,0
2026-04-22 13:00:00,R2,Station Road (Arterial),13,2,0,141.9,800,17.7,0
2026-04-22 13:00:00,R3,College Chowk (Residential),13,2,0,60.6,400,15.2,0
2026-04-22 13:00:00,R4,Ring Road (Highway),13,2,0,240.7,1400,17.2,0
2026-04-22 13:00:00,R5,Market Square (Arterial),13,2,0,114.7,700,16.4,0
2026-04-22 14:00:00,R1,MG Road (Highway),14,2,0,235.8,1200,19.7,0
2026-04-22 14:00:00,R2,Station Road (Arterial),14,2,0,147.2,800,18.4,0
2026-04-22 14:00:00,R3,College Chowk (Residential),14,2,0,56.2,400,14.1,0
2026-04-22 14:00:00,R4,Ring Road (Highway),14,2,0,239.1,1400,17.1,0
2026-04-22 14:00:00,R5,Market Square (Arterial),14,2,0,121.1,700,17.3,0
2026-04-22 15:00:00,R1,MG Road (Highway),15,2,0,241.6,1200,20.1,0
2026-04-22 15:00:00,R2,Station Road (Arterial),15,2,0,183.2,800,22.9,0
2026-04-22 15:00:00,R3,College Chowk (Residential),15,2,0,73.1,400,18.3,0
2026-04-22 15:00:00,R4,Ring Road (Highway),15,2,0,271.0,1400,19.4,0
2026-04-22 15:00:00,R5,Market Square (Arterial),15,2,0,161.9,700,23.1,0
2026-04-22 16:00:00,R1,MG Road (Highway),16,2,0,443.1,1200,36.9,0
2026-04-22 16:00:00,R2,Station Road (Arterial),16,2,0,246.3,800,30.8,0
2026-04-22 16:00:00,R3,College Chowk (Residential),16,2,0,96.9,400,24.2,0
2026-04-22 16:00:00,R4,Ring Road (Highway),16,2,0,497.3,1400,35.5,0
2026-04-22 16:00:00,R5,Market Square (Arterial),16,2,0,233.7,700,33.4,0
2026-04-22 17:00:00,R1,MG Road (Highway),17,2,0,813.5,1200,67.8,0
2026-04-22 17:00:00,R2,Station Road (Arterial),17,2,0,477.6,800,59.7,0
2026-04-22 17:00:00,R3,College Chowk (Residential),17,2,0,184.3,400,46.1,0
2026-04-22 17:00:00,R4,Ring Road (Highway),17,2,0,832.3,1400,59.4,0
2026-04-22 17:00:00,R5,Market Square (Arterial),17,2,0,442.0,700,63.1,0
2026-04-22 18:00:00,R1,MG Road (Highway),18,2,0,1026.1,1200,85.5,0
2026-04-22 18:00:00,R2,Station Road (Arterial),18,2,0,624.6,800,78.1,0
2026-04-22 18:00:00,R3,College Chowk (Residential),18,2,0,221.4,400,55.4,0
2026-04-22 18:00:00,R4,Ring Road (Highway),18,2,0,1345.9,1400,96.1,0
2026-04-22 18:00:00,R5,Market Square (Arterial),18,2,0,492.8,700,70.4,0
2026-04-22 19:00:00,R1,MG Road (Highway),19,2,0,937.0,1200,78.1,0
2026-04-22 19:00:00,R2,Station Road (Arterial),19,2,0,521.1,800,65.1,0
2026-04-22 19:00:00,R3,College Chowk (Residential),19,2,0,250.6,400,62.7,0
2026-04-22 19:00:00,R4,Ring Road (Highway),19,2,0,1094.2,1400,78.2,0
2026-04-22 19:00:00,R5,Market Square (Arterial),19,2,0,573.6,700,81.9,0
2026-04-22 20:00:00,R1,MG Road (Highway),20,2,0,611.3,1200,50.9,0
2026-04-22 20:00:00,R2,Station Road (Arterial),20,2,0,483.3,800,60.4,0
2026-04-22 20:00:00,R3,College Chowk (Residential),20,2,0,166.1,400,41.5,0
2026-04-22 20:00:00,R4,Ring Road (Highway),20,2,0,789.3,1400,56.4,0
2026-04-22 20:00:00,R5,Market Square (Arterial),20,2,0,429.2,700,61.3,0
2026-04-22 21:00:00,R1,MG Road (Highway),21,2,0,438.2,1200,36.5,0
2026-04-22 21:00:00,R2,Station Road (Arterial),21,2,0,275.4,800,34.4,0
2026-04-22 21:00:00,R3,College Chowk (Residential),21,2,0,114.2,400,28.5,0
2026-04-22 21:00:00,R4,Ring Road (Highway),21,2,0,499.4,1400,35.7,0
2026-04-22 21:00:00,R5,Market Square (Arterial),21,2,0,234.8,700,33.5,0
2026-04-22 22:00:00,R1,MG Road (Highway),22,2,0,265.5,1200,22.1,0
2026-04-22 22:00:00,R2,Station Road (Arterial),22,2,0,171.0,800,21.4,0
2026-04-22 22:00:00,R3,College Chowk (Residential),22,2,0,62.4,400,15.6,0
2026-04-22 22:00:00,R4,Ring Road (Highway),22,2,0,326.8,1400,23.3,0
2026-04-22 22:00:00,R5,Market Square (Arterial),22,2,0,154.8,700,22.1,0
2026-04-22 23:00:00,R1,MG Road (Highway),23,2,0,215.2,1200,17.9,0
2026-04-22 23:00:00,R2,Station Road (Arterial),23,2,0,146.5,800,18.3,0
2026-04-22 23:00:00,R3,College Chowk (Residential),23,2,0,53.0,400,13.2,0
2026-04-22 23:00:00,R4,Ring Road (Highway),23,2,0,237.2,1400,16.9,0
2026-04-22 23:00:00,R5,Market Square (Arterial),23,2,0,115.7,700,16.5,0
2026-04-23 00:00:00,R1,MG Road (Highway),0,3,0,205.5,1200,17.1,0
2026-04-23 00:00:00,R2,Station Road (Arterial),0,3,0,128.1,800,16.0,0
2026-04-23 00:00:00,R3,College Chowk (Residential),0,3,0,47.3,400,11.8,0
2026-04-23 00:00:00,R4,Ring Road (Highway),0,3,0,221.8,1400,15.8,0
2026-04-23 00:00:00,R5,Market Square (Arterial),0,3,0,106.6,700,15.2,0
2026-04-23 01:00:00,R1,MG Road (Highway),1,3,0,188.7,1200,15.7,0
2026-04-23 01:00:00,R2,Station Road (Arterial),1,3,0,107.7,800,13.5,0
2026-04-23 01:00:00,R3,College Chowk (Residential),1,3,0,49.1,400,12.3,0
2026-04-23 01:00:00,R4,Ring Road (Highway),1,3,0,194.4,1400,13.9,0
2026-04-23 01:00:00,R5,Market Square (Arterial),1,3,0,108.3,700,15.5,0
2026-04-23 02:00:00,R1,MG Road (Highway),2,3,0,190.2,1200,15.9,0
2026-04-23 02:00:00,R2,Station Road (Arterial),2,3,0,135.5,800,16.9,0
2026-04-23 02:00:00,R3,College Chowk (Residential),2,3,0,45.9,400,11.5,0
2026-04-23 02:00:00,R4,Ring Road (Highway),2,3,0,211.3,1400,15.1,0
2026-04-23 02:00:00,R5,Market Square (Arterial),2,3,0,109.1,700,15.6,0
2026-04-23 03:00:00,R1,MG Road (Highway),3,3,0,190.8,1200,15.9,0
2026-04-23 03:00:00,R2,Station Road (Arterial),3,3,0,138.8,800,17.3,0
2026-04-23 03:00:00,R3,College Chowk (Residential),3,3,0,45.5,400,11.4,0
2026-04-23 03:00:00,R4,Ring Road (Highway),3,3,0,218.3,1400,15.6,0
2026-04-23 03:00:00,R5,Market Square (Arterial),3,3,0,115.5,700,16.5,0
2026-04-23 04:00:00,R1,MG Road (Highway),4,3,0,215.6,1200,18.0,0
2026-04-23 04:00:00,R2,Station Road (Arterial),4,3,0,122.0,800,15.3,0
2026-04-23 04:00:00,R3,College Chowk (Residential),4,3,0,42.6,400,10.7,0
2026-04-23 04:00:00,R4,Ring Road (Highway),4,3,0,223.8,1400,16.0,0
2026-04-23 04:00:00,R5,Market Square (Arterial),4,3,0,125.5,700,17.9,0
2026-04-23 05:00:00,R1,MG Road (Highway),5,3,0,218.0,1200,18.2,0
2026-04-23 05:00:00,R2,Station Road (Arterial),5,3,0,135.8,800,17.0,0
2026-04-23 05:00:00,R3,College Chowk (Residential),5,3,0,48.8,400,12.2,0
2026-04-23 05:00:00,R4,Ring Road (Highway),5,3,0,217.5,1400,15.5,0
2026-04-23 05:00:00,R5,Market Square (Arterial),5,3,0,120.1,700,17.2,0
2026-04-23 06:00:00,R1,MG Road (Highway),6,3,0,244.4,1200,20.4,0
2026-04-23 06:00:00,R2,Station Road (Arterial),6,3,0,183.2,800,22.9,0
2026-04-23 06:00:00,R3,College Chowk (Residential),6,3,0,64.3,400,16.1,0
2026-04-23 06:00:00,R4,Ring Road (Highway),6,3,0,309.8,1400,22.1,0
2026-04-23 06:00:00,R5,Market Square (Arterial),6,3,0,131.8,700,18.8,0
2026-04-23 07:00:00,R1,MG Road (Highway),7,3,0,450.2,1200,37.5,0
2026-04-23 07:00:00,R2,Station Road (Arterial),7,3,0,263.0,800,32.9,0
2026-04-23 07:00:00,R3,College Chowk (Residential),7,3,0,94.6,400,23.7,0
2026-04-23 07:00:00,R4,Ring Road (Highway),7,3,0,545.7,1400,39.0,0
2026-04-23 07:00:00,R5,Market Square (Arterial),7,3,0,295.8,700,42.3,0
2026-04-23 08:00:00,R1,MG Road (Highway),8,3,0,829.5,1200,69.1,0
2026-04-23 08:00:00,R2,Station Road (Arterial),8,3,0,501.4,800,62.7,0
2026-04-23 08:00:00,R3,College Chowk (Residential),8,3,0,183.9,400,46.0,0
2026-04-23 08:00:00,R4,Ring Road (Highway),8,3,0,911.0,1400,65.1,0
2026-04-23 08:00:00,R5,Market Square (Arterial),8,3,0,469.8,700,67.1,0
2026-04-23 09:00:00,R1,MG Road (Highway),9,3,0,930.1,1200,77.5,0
2026-04-23 09:00:00,R2,Station Road (Arterial),9,3,0,520.5,800,65.1,0
2026-04-23 09:00:00,R3,College Chowk (Residential),9,3,0,220.8,400,55.2,0
2026-04-23 09:00:00,R4,Ring Road (Highway),9,3,0,1176.0,1400,84.0,0
2026-04-23 09:00:00,R5,Market Square (Arterial),9,3,0,514.4,700,73.5,0
2026-04-23 10:00:00,R1,MG Road (Highway),10,3,0,558.4,1200,46.5,0
2026-04-23 10:00:00,R2,Station Road (Arterial),10,3,0,419.6,800,52.4,0
2026-04-23 10:00:00,R3,College Chowk (Residential),10,3,0,183.7,400,45.9,0
2026-04-23 10:00:00,R4,Ring Road (Highway),10,3,0,926.7,1400,66.2,0
2026-04-23 10:00:00,R5,Market Square (Arterial),10,3,0,418.6,700,59.8,0
2026-04-23 11:00:00,R1,MG Road (Highway),11,3,0,504.1,1200,42.0,0
2026-04-23 11:00:00,R2,Station Road (Arterial),11,3,0,278.3,800,34.8,0
2026-04-23 11:00:00,R3,College Chowk (Residential),11,3,0,98.0,400,24.5,0
2026-04-23 11:00:00,R4,Ring Road (Highway),11,3,0,502.4,1400,35.9,0
2026-04-23 11:00:00,R5,Market Square (Arterial),11,3,0,268.7,700,38.4,0
2026-04-23 12:00:00,R1,MG Road (Highway),12,3,0,281.8,1200,23.5,0
2026-04-23 12:00:00,R2,Station Road (Arterial),12,3,0,155.2,800,19.4,0
2026-04-23 12:00:00,R3,College Chowk (Residential),12,3,0,67.1,400,16.8,0
2026-04-23 12:00:00,R4,Ring Road (Highway),12,3,0,377.3,1400,26.9,0
2026-04-23 12:00:00,R5,Market Square (Arterial),12,3,0,140.0,700,20.0,0
2026-04-23 13:00:00,R1,MG Road (Highway),13,3,0,226.4,1200,18.9,0
2026-04-23 13:00:00,R2,Station Road (Arterial),13,3,0,111.9,800,14.0,0
2026-04-23 13:00:00,R3,College Chowk (Residential),13,3,0,57.5,400,14.4,0
2026-04-23 13:00:00,R4,Ring Road (Highway),13,3,0,224.7,1400,16.0,0
2026-04-23 13:00:00,R5,Market Square (Arterial),13,3,0,124.9,700,17.8,0
2026-04-23 14:00:00,R1,MG Road (Highway),14,3,0,193.1,1200,16.1,0
2026-04-23 14:00:00,R2,Station Road (Arterial),14,3,0,137.7,800,17.2,0
2026-04-23 14:00:00,R3,College Chowk (Residential),14,3,0,49.9,400,12.5,0
2026-04-23 14:00:00,R4,Ring Road (Highway),14,3,0,228.4,1400,16.3,0
2026-04-23 14:00:00,R5,Market Square (Arterial),14,3,0,125.4,700,17.9,0
2026-04-23 15:00:00,R1,MG Road (Highway),15,3,0,259.9,1200,21.7,0
2026-04-23 15:00:00,R2,Station Road (Arterial),15,3,0,173.3,800,21.7,0
2026-04-23 15:00:00,R3,College Chowk (Residential),15,3,0,66.3,400,16.6,0
2026-04-23 15:00:00,R4,Ring Road (Highway),15,3,0,304.4,1400,21.7,0
2026-04-23 15:00:00,R5,Market Square (Arterial),15,3,0,156.8,700,22.4,0
2026-04-23 16:00:00,R1,MG Road (Highway),16,3,0,417.2,1200,34.8,0
2026-04-23 16:00:00,R2,Station Road (Arterial),16,3,0,246.9,800,30.9,0
2026-04-23 16:00:00,R3,College Chowk (Residential),16,3,0,102.7,400,25.7,0
2026-04-23 16:00:00,R4,Ring Road (Highway),16,3,0,529.0,1400,37.8,0
2026-04-23 16:00:00,R5,Market Square (Arterial),16,3,0,243.7,700,34.8,0
2026-04-23 17:00:00,R1,MG Road (Highway),17,3,0,662.1,1200,55.2,0
2026-04-23 17:00:00,R2,Station Road (Arterial),17,3,0,458.1,800,57.3,0
2026-04-23 17:00:00,R3,College Chowk (Residential),17,3,0,184.2,400,46.0,0
2026-04-23 17:00:00,R4,Ring Road (Highway),17,3,0,832.1,1400,59.4,0
2026-04-23 17:00:00,R5,Market Square (Arterial),17,3,0,368.2,700,52.6,0
2026-04-23 18:00:00,R1,MG Road (Highway),18,3,0,908.5,1200,75.7,0
2026-04-23 18:00:00,R2,Station Road (Arterial),18,3,0,568.1,800,71.0,0
2026-04-23 18:00:00,R3,College Chowk (Residential),18,3,0,233.3,400,58.3,0
2026-04-23 18:00:00,R4,Ring Road (Highway),18,3,0,1127.7,1400,80.6,0
2026-04-23 18:00:00,R5,Market Square (Arterial),18,3,0,553.4,700,79.1,0
2026-04-23 19:00:00,R1,MG Road (Highway),19,3,0,989.8,1200,82.5,0
2026-04-23 19:00:00,R2,Station Road (Arterial),19,3,0,665.7,800,83.2,0
2026-04-23 19:00:00,R3,College Chowk (Residential),19,3,0,253.5,400,63.4,0
2026-04-23 19:00:00,R4,Ring Road (Highway),19,3,0,1068.8,1400,76.3,0
2026-04-23 19:00:00,R5,Market Square (Arterial),19,3,0,489.4,700,69.9,0
2026-04-23 20:00:00,R1,MG Road (Highway),20,3,0,669.5,1200,55.8,0
2026-04-23 20:00:00,R2,Station Road (Arterial),20,3,0,434.5,800,54.3,0
2026-04-23 20:00:00,R3,College Chowk (Residential),20,3,0,189.3,400,47.3,0
2026-04-23 20:00:00,R4,Ring Road (Highway),20,3,0,797.1,1400,56.9,0
2026-04-23 20:00:00,R5,Market Square (Arterial),20,3,0,378.5,700,54.1,0
2026-04-23 21:00:00,R1,MG Road (Highway),21,3,0,404.0,1200,33.7,0
2026-04-23 21:00:00,R2,Station Road (Arterial),21,3,0,266.8,800,33.3,0
2026-04-23 21:00:00,R3,College Chowk (Residential),21,3,0,114.9,400,28.7,0
2026-04-23 21:00:00,R4,Ring Road (Highway),21,3,0,544.3,1400,38.9,0
2026-04-23 21:00:00,R5,Market Square (Arterial),21,3,0,237.5,700,33.9,0
